user_id,d_o_w,hour,day_part,location,calendar_active,calendar_event,contacts_count,pref_place,pref_calendar_event,pref_contacts,reminder
u_087544,1,20,Evening,physiotherapist,1,Valentine’s Day,3,1,0,0,1
u_192780,5,1,Night,subway_station,0,none,2,0,0,0,0
u_123541,3,17,Late Afternoon,car_repair,0,none,0,0,0,1,1
u_082944,1,16,Afternoon,local_government_office,1,Lecture,0,1,0,0,1
u_017218,3,19,Early Evening,car_dealer,0,none,0,0,0,1,1
u_070456,1,19,Early Evening,campground,1,Meeting,10+,0,0,1,1
u_032513,4,16,Afternoon,parking,0,none,1,1,0,0,1
u_007789,6,17,Late Afternoon,taxi_stand,0,none,1,1,0,1,1
u_035402,5,20,Evening,book_store,1,Birthday,2,0,0,1,1
u_079184,4,13,Early Afternoon,department_store,0,none,0,0,0,0,0
u_121444,4,18,Dusk,rv_park,1,Interview,0,0,0,0,0
u_006815,1,21,Late Evening,bar,1,Party,9,0,0,1,1
u_138238,6,8,Morning,movie_theater,1,Navy Birthday,0,1,0,0,1
u_137720,4,19,Early Evening,furniture_store,0,none,0,0,0,0,0
u_042865,1,19,Early Evening,department_store,1,Family Day,0,0,0,0,0
u_031420,3,17,Late Afternoon,dentist,1,National Vietnam War Veterans Day,1,0,0,1,1
u_105908,5,20,Evening,doctor,0,none,10+,0,0,0,1
u_157866,0,10,Late Morning,doctor,1,New Year’s Eve,0,1,0,1,1
u_034155,1,17,Late Afternoon,gas_station,0,none,0,0,0,0,0
u_118685,4,19,Early Evening,parking,1,Concert,5,0,1,0,1
u_118469,6,0,Midnight,transit_station,1,Columbus Day,0,0,0,0,0
u_177105,2,11,Late Morning,department_store,0,none,0,0,0,0,0
u_195143,4,11,Late Morning,amusement_park,0,none,3,0,0,0,1
u_059736,6,14,Early Afternoon,pharmacy,1,César Chávez Day,1,0,0,0,1
u_111546,6,21,Late Evening,transit_station,1,Counseling,1,1,0,1,1
u_155393,3,9,Morning,university,1,Doctor Appointment,0,1,0,0,1
u_135500,4,1,Night,stadium,0,none,8,0,0,1,1
u_196742,5,16,Afternoon,florist,0,none,0,0,0,0,0
u_082678,3,19,Early Evening,bakery,1,Interview,1,0,0,0,0
u_012873,5,19,Early Evening,church,1,School Break,0,1,0,0,1
u_141707,0,13,Early Afternoon,embassy,1,Unity Day,6,1,0,0,1
u_109965,4,11,Late Morning,airport,0,none,1,0,0,0,0
u_117019,6,18,Dusk,electrician,1,Labor Day,1,1,0,0,1
u_123423,3,12,Noon or Midday,moving_company,1,Independence Day,0,1,0,0,1
u_189103,2,11,Late Morning,drugstore,1,Day After Thanksgiving,0,1,0,1,1
u_152311,2,8,Morning,city_hall,0,none,2,0,0,0,0
u_115199,1,10,Late Morning,atm,1,Columbus Day,0,0,0,0,0
u_135096,4,4,Night,bus_station,1,Independence Day,3,1,1,0,1
u_013667,3,19,Early Evening,liquor_store,0,none,0,0,0,0,0
u_195594,1,13,Early Afternoon,restaurant,0,none,6,0,0,0,1
u_151020,6,15,Afternoon,secondary_school,0,none,1,0,0,0,0
u_152722,5,17,Late Afternoon,city_hall,0,none,2,1,0,0,1
u_028978,6,9,Morning,school,0,none,1,0,0,1,1
u_004667,3,12,Noon or Midday,insurance_agency,1,Midterm,4,1,0,0,1
u_097372,4,15,Afternoon,bus_station,0,none,1,0,0,1,1
u_167625,0,13,Early Afternoon,meal_takeaway,1,Feast of St. Francis of Assisi,0,0,1,1,1
u_026907,3,18,Dusk,beauty_salon,0,none,0,0,0,0,0
u_126031,5,7,Morning,primary_school,1,National Aviation Day,1,0,0,0,0
u_161745,6,19,Early Evening,taxi_stand,1,Prince Jonah Kūhiō Kalaniana‘ole Day,6,0,0,1,1
u_104657,4,19,Early Evening,cemetery,1,Presidents’ Day,0,0,0,1,1
u_056021,3,15,Afternoon,physiotherapist,1,National Grandparents Day,1,1,0,1,1
u_033072,1,15,Afternoon,moving_company,1,Emancipation Day,2,1,0,0,1
u_130113,6,8,Morning,beauty_salon,1,National Tartan Day,1,0,0,0,1
u_129717,3,11,Late Morning,secondary_school,0,none,1,0,0,1,1
u_078374,3,14,Early Afternoon,amusement_park,0,none,7,0,0,0,1
u_124716,1,19,Early Evening,synagogue,1,Wedding,2,0,0,0,1
u_027405,6,8,Morning,funeral_home,1,Flag Day,2,1,0,1,1
u_185479,5,14,Early Afternoon,pharmacy,1,National Immigrants Day,10+,0,0,0,1
u_075818,0,16,Afternoon,embassy,0,none,2,0,0,0,1
u_096925,4,13,Early Afternoon,beauty_salon,1,Engagement,4,0,0,0,1
u_096910,4,9,Morning,electrician,1,Lecture,0,0,0,1,1
u_178943,6,12,Noon or Midday,zoo,0,none,2,0,0,1,1
u_021504,0,15,Afternoon,aquarium,1,Renewal,3,1,0,0,1
u_083564,4,15,Afternoon,amusement_park,1,Presidents’ Day,4,1,0,0,1
u_052612,4,16,Afternoon,electronics_store,1,Bill of Rights Day,0,0,1,0,1
u_111707,0,19,Early Evening,book_store,1,Independence Day,1,0,0,0,1
u_021342,5,13,Early Afternoon,aquarium,0,none,0,1,0,0,1
u_038469,3,9,Morning,city_hall,1,Checkup,4,0,0,0,1
u_127963,0,20,Evening,car_repair,1,Brunch,2,1,0,0,1
u_103571,0,9,Morning,painter,1,Victory Day,1,0,1,0,1
u_033780,5,18,Dusk,moving_company,1,Feast of Our Lady of Guadalupe,0,0,0,1,1
u_152611,5,9,Morning,electrician,1,Bastille Day,0,0,0,0,0
u_096630,6,12,Noon or Midday,electronics_store,1,Veterans Day,2,0,0,0,0
u_020298,3,18,Dusk,furniture_store,0,none,1,0,0,0,0
u_016317,1,12,Noon or Midday,bowling_alley,1,Unity Day,4,0,1,1,1
u_063987,5,13,Early Afternoon,car_dealer,1,Kwanzaa,7,0,0,0,1
u_119520,5,19,Early Evening,night_club,1,Checkup,0,0,1,0,1
u_092450,2,8,Morning,bakery,1,Pearl Harbor Remembrance Day,0,0,0,1,1
u_198658,0,1,Night,stadium,1,National Tartan Day,2,0,0,1,1
u_092201,0,9,Morning,florist,1,Doctor Appointment,1,1,0,0,1
u_192292,0,14,Early Afternoon,store,0,none,0,0,0,0,0
u_151514,1,19,Early Evening,synagogue,1,Marine Corps Birthday,3,0,1,1,1
u_083640,5,10,Late Morning,school,0,none,10+,1,0,0,1
u_036964,6,14,Early Afternoon,gas_station,1,Cinco de Mayo,1,0,0,0,1
u_005007,1,18,Dusk,casino,0,none,0,1,0,1,1
u_030056,4,20,Evening,electrician,1,Feast of Our Lady of Guadalupe,6,0,0,0,1
u_066159,4,13,Early Afternoon,book_store,1,Dinner,1,0,1,0,1
u_164666,4,12,Noon or Midday,florist,1,Idaho Human Rights Day,1,0,0,0,0
u_024927,6,18,Dusk,shoe_store,1,Idaho Human Rights Day,2,0,1,0,1
u_042072,5,8,Morning,beauty_salon,0,none,0,0,0,0,0
u_026128,6,10,Late Morning,university,1,Hotel,0,0,0,0,0
u_110323,4,12,Noon or Midday,school,0,none,0,0,0,1,1
u_195985,5,13,Early Afternoon,post_office,0,none,0,0,0,1,1
u_025574,1,16,Afternoon,book_store,1,Anniversary,2,0,0,0,1
u_127524,4,20,Evening,taxi_stand,0,none,1,0,0,0,0
u_177192,4,22,Night,subway_station,1,Flag Day,4,0,1,0,1
u_027517,3,4,Night,subway_station,1,Palm Sunday,1,0,0,1,1
u_038203,0,14,Early Afternoon,florist,0,none,0,0,0,0,0
u_145952,0,17,Late Afternoon,shoe_store,0,none,0,0,0,0,0
u_037215,0,7,Morning,bakery,0,none,5,0,0,0,1
u_021591,5,18,Dusk,lodging,1,Brunch,1,0,0,0,1
u_019126,1,16,Afternoon,courthouse,1,Sports Game,1,0,1,0,1
u_045870,2,11,Late Morning,store,1,Tax,2,0,0,1,1
u_042247,2,16,Afternoon,dentist,0,none,1,0,0,0,0
u_046086,5,9,Morning,light_rail_station,1,Movie,0,0,0,0,0
u_006841,6,11,Late Morning,taxi_stand,0,none,1,0,0,0,0
u_157949,5,8,Morning,store,1,Lei Day,0,1,0,0,1
u_133829,5,19,Early Evening,insurance_agency,1,Doctor Appointment,0,1,1,0,1
u_102954,2,14,Early Afternoon,cafe,1,Patriot Day,10+,1,0,0,1
u_074661,4,12,Noon or Midday,lawyer,0,none,0,0,0,0,0
u_055980,4,20,Evening,church,1,Leif Erikson Day,0,0,0,0,1
u_002734,2,22,Night,bar,1,Palm Sunday,10+,0,0,0,1
u_032130,4,2,Night,car_repair,0,none,0,0,0,0,0
u_042317,5,10,Late Morning,storage,0,none,2,0,0,0,0
u_072148,1,19,Early Evening,roofing_contractor,1,Day After Christmas Day,0,1,0,0,1
u_149663,1,12,Noon or Midday,accounting,1,Renewal,2,1,0,1,1
u_130771,0,17,Late Afternoon,aquarium,1,Pioneer Day,4,0,0,0,1
u_006441,4,11,Late Morning,electrician,1,Independence Day,0,0,0,0,1
u_194132,3,19,Early Evening,courthouse,0,none,0,0,0,0,0
u_149179,2,12,Noon or Midday,gas_station,1,Veterans Day,2,0,0,0,1
u_064148,2,11,Late Morning,hospital,0,none,7,0,0,0,1
u_109577,1,19,Early Evening,lawyer,1,Graduation,0,0,0,0,1
u_179550,3,18,Dusk,zoo,1,Road Trip,0,0,0,0,1
u_085408,3,8,Morning,roofing_contractor,0,none,4,0,0,1,1
u_169073,4,14,Early Afternoon,locksmith,0,none,6,0,0,0,1
u_016769,4,15,Afternoon,accounting,0,none,1,0,0,0,0
u_162663,4,13,Early Afternoon,physiotherapist,1,Reunion,3,0,0,0,1
u_108149,3,9,Morning,pet_store,0,none,3,0,0,0,0
u_187547,2,11,Late Morning,store,1,Texas Independence Day,0,0,0,0,0
u_170418,2,18,Dusk,parking,1,Reunion,2,0,1,0,1
u_056930,4,15,Afternoon,spa,0,none,2,0,0,0,1
u_159333,6,15,Afternoon,amusement_park,1,Lei Day,2,0,0,0,1
u_087779,0,18,Dusk,supermarket,0,none,8,0,0,1,1
u_009736,3,16,Afternoon,travel_agency,1,Birthday,0,1,1,0,1
u_194517,4,14,Early Afternoon,book_store,1,Cyber Monday,6,0,0,0,1
u_189362,1,14,Early Afternoon,zoo,1,Dentist Appointment,4,1,0,0,1
u_149612,0,11,Late Morning,car_repair,1,Presidents’ Day,0,0,1,0,1
u_029232,3,17,Late Afternoon,amusement_park,0,none,7,0,0,1,1
u_111684,5,19,Early Evening,bank,0,none,0,0,0,0,0
u_054575,2,14,Early Afternoon,storage,1,National Wear Red Day,0,0,0,0,0
u_197332,6,12,Noon or Midday,university,1,Thanksgiving,2,0,1,0,1
u_066854,3,13,Early Afternoon,movie_rental,0,none,3,0,0,0,1
u_184277,2,16,Afternoon,bowling_alley,1,Kamehameha Day,10+,1,0,0,1
u_020931,1,16,Afternoon,florist,1,Groundhog Day,0,0,0,1,1
u_193931,6,16,Afternoon,doctor,1,Bastille Day,3,1,0,0,1
u_033853,0,13,Early Afternoon,casino,0,none,0,0,0,0,0
u_027442,4,9,Morning,courthouse,0,none,1,0,0,1,1
u_192510,1,19,Early Evening,electrician,0,none,5,0,0,0,1
u_014883,1,19,Early Evening,painter,1,Engagement,6,0,0,0,1
u_183715,0,18,Dusk,zoo,1,New Year’s Eve,7,0,1,0,1
u_017507,6,13,Early Afternoon,painter,0,none,0,0,0,0,0
u_007328,2,17,Late Afternoon,pharmacy,0,none,1,0,0,0,0
u_101632,0,18,Dusk,meal_delivery,1,Bill of Rights Day,0,0,0,0,1
u_055584,2,19,Early Evening,meal_takeaway,1,Road Trip,2,0,0,0,1
u_081059,0,18,Dusk,supermarket,1,Anniversary,2,0,0,1,1
u_108426,1,9,Morning,museum,1,Thanksgiving,0,0,0,0,1
u_076976,5,17,Late Afternoon,post_office,1,Prince Jonah Kūhiō Kalaniana‘ole Day,5,1,0,0,1
u_160661,6,10,Late Morning,bicycle_store,0,none,1,0,0,0,0
u_126762,2,10,Late Morning,meal_delivery,1,Independence Day,3,0,0,0,1
u_108410,1,13,Early Afternoon,storage,0,none,2,0,0,0,0
u_047572,4,12,Noon or Midday,shopping_mall,0,none,0,1,0,1,1
u_056847,6,4,Night,storage,0,none,2,1,0,1,1
u_039502,3,15,Afternoon,atm,0,none,0,0,0,0,0
u_055619,0,19,Early Evening,police,1,American Indian Heritage Day,2,0,0,0,1
u_140420,3,12,Noon or Midday,accounting,0,none,3,0,0,0,1
u_022521,6,10,Late Morning,car_repair,0,none,0,0,0,1,1
u_141480,6,9,Morning,moving_company,1,National Tartan Day,0,0,0,0,0
u_079960,4,17,Late Afternoon,primary_school,1,Patriot Day,3,0,0,1,1
u_148890,0,11,Late Morning,mosque,0,none,1,0,0,1,1
u_007538,4,16,Afternoon,primary_school,1,Small Business Saturday,0,0,0,1,1
u_194981,2,15,Afternoon,rv_park,0,none,4,0,0,0,1
u_168066,2,2,Night,mosque,0,none,0,1,0,0,1
u_129497,0,13,Early Afternoon,church,1,Feast of the Immaculate Conception,0,0,0,0,0
u_072146,0,10,Late Morning,meal_takeaway,1,Women’s Equality Day,0,0,0,1,1
u_036384,4,18,Dusk,hair_care,1,National Wear Red Day,0,0,0,0,0
u_174314,0,14,Early Afternoon,furniture_store,1,Thanksgiving,10,0,0,1,1
u_001725,0,11,Late Morning,jewelry_store,1,Gym,7,1,0,1,1
u_093973,6,10,Late Morning,lawyer,1,Anniversary,2,1,0,0,1
u_033927,5,5,Dawn,book_store,0,none,6,0,0,0,1
u_097381,6,10,Late Morning,shoe_store,1,Engagement,1,0,0,0,1
u_184378,4,19,Early Evening,book_store,1,Patriot Day,0,0,0,0,0
u_023024,1,13,Early Afternoon,clothing_store,0,none,0,1,0,0,1
u_030839,0,1,Night,stadium,1,Feast of the Immaculate Conception,1,0,0,0,1
u_194104,0,8,Morning,storage,1,National Tartan Day,1,1,1,0,1
u_011478,6,7,Morning,primary_school,1,National Grandparents Day,0,0,0,0,0
u_080845,3,13,Early Afternoon,secondary_school,0,none,5,0,0,0,1
u_151946,5,10,Late Morning,hindu_temple,1,Pioneer Day,8,0,0,0,1
u_030343,3,10,Late Morning,storage,1,Bunker Hill Day,0,1,1,0,1
u_069563,3,10,Late Morning,light_rail_station,1,Presentation,1,0,0,0,0
u_080864,6,17,Late Afternoon,beauty_salon,0,none,2,1,0,0,1
u_006445,1,12,Noon or Midday,museum,1,Bill of Rights Day,4,0,0,1,1
u_150438,5,14,Early Afternoon,hair_care,1,Cinco de Mayo,0,1,1,0,1
u_052982,5,14,Early Afternoon,mosque,1,Party,0,1,0,0,1
u_118469,6,9,Morning,department_store,1,César Chávez Day,1,0,0,0,0
u_102586,2,9,Morning,store,1,Doctor Appointment,1,1,1,0,1
u_167193,0,8,Morning,university,1,Cyber Monday,0,0,0,0,0
u_115677,0,16,Afternoon,zoo,1,National Beer Day,1,1,0,0,1
u_036403,2,9,Morning,home_goods_store,1,Funeral,0,0,1,1,1
u_165458,2,9,Morning,park,1,Yoga,4,0,1,1,1
u_197642,0,8,Morning,locksmith,0,none,0,0,0,0,0
u_132082,4,13,Early Afternoon,doctor,1,National Parents’ Day,6,0,0,0,1
u_062006,1,14,Early Afternoon,church,1,Juneteenth,1,0,0,0,0
u_079569,1,11,Late Morning,casino,1,Bunker Hill Day,2,0,1,1,1
u_042242,3,19,Early Evening,parking,1,Juneteenth,2,1,0,1,1
u_063352,6,16,Afternoon,cemetery,1,Indigenous Peoples’ Day,0,0,0,1,1
u_021876,3,9,Morning,bus_station,1,New Year’s Eve,0,0,1,0,1
u_139993,5,20,Evening,taxi_stand,0,none,0,0,0,0,0
u_164524,0,10,Late Morning,hair_care,0,none,4,0,0,0,0
u_156725,1,10,Late Morning,department_store,1,Armed Forces Day,2,1,0,0,1
u_107398,2,20,Evening,electronics_store,1,National Aviation Day,0,0,0,1,1
u_002758,5,13,Early Afternoon,spa,1,America Recycles Day,1,1,0,0,1
u_037931,0,16,Afternoon,embassy,1,Lecture,2,0,0,1,1
u_162827,0,18,Dusk,library,0,none,0,0,0,0,0
u_057842,6,16,Afternoon,city_hall,1,Cyber Monday,9,1,1,1,1
u_040296,5,12,Noon or Midday,city_hall,1,School Break,0,0,0,0,0
u_162254,4,14,Early Afternoon,car_dealer,0,none,0,1,0,0,1
u_027424,3,9,Morning,casino,1,National Children’s Day,2,0,0,0,1
u_041113,2,9,Morning,locksmith,0,none,1,0,0,0,0
u_076693,3,8,Morning,shoe_store,0,none,1,1,0,0,1
u_011270,1,14,Early Afternoon,university,1,Victory Day,0,0,0,0,0
u_076295,0,20,Evening,laundry,1,Valentine’s Day,1,0,0,0,1
u_038934,3,9,Morning,parking,1,Brunch,0,0,0,0,1
u_081840,1,18,Dusk,zoo,1,Independence Day,0,0,1,0,1
u_062176,5,11,Late Morning,casino,1,National Immigrants Day,1,0,1,0,1
u_038329,1,15,Afternoon,accounting,1,Bennington Battle Day,0,0,0,1,1
u_042838,5,19,Early Evening,car_rental,0,none,2,0,0,0,0
u_147678,5,16,Afternoon,funeral_home,1,Memorial Day,0,0,0,0,1
u_010268,1,9,Morning,secondary_school,1,Inauguration Day,0,1,0,0,1
u_016393,1,8,Morning,movie_rental,0,none,1,0,0,0,0
u_064398,6,23,Night,bar,1,National Parents’ Day,7,1,0,0,1
u_084318,3,22,Night,night_club,1,Armed Forces Day,2,0,0,0,1
u_042326,2,12,Noon or Midday,gas_station,1,San Jacinto Day,0,0,0,0,0
u_051008,5,9,Morning,gas_station,0,none,1,0,0,0,0
u_179083,3,12,Noon or Midday,movie_theater,1,New Year’s Day,3,1,1,0,1
u_032923,5,7,Morning,primary_school,1,Nevada Day,1,0,0,0,0
u_062103,1,15,Afternoon,hindu_temple,1,Day After Thanksgiving,10+,0,0,1,1
u_061621,6,1,Night,transit_station,1,Kamehameha Day,2,0,0,0,0
u_003383,0,15,Afternoon,book_store,1,Kamehameha Day,1,0,1,1,1
u_035003,2,11,Late Morning,moving_company,1,Bill of Rights Day,1,0,0,0,0
u_159106,0,19,Early Evening,post_office,0,none,2,0,0,1,1
u_121015,3,19,Early Evening,car_rental,1,America Recycles Day,10,1,1,0,1
u_152891,6,17,Late Afternoon,movie_theater,0,none,0,0,0,0,0
u_179407,0,7,Morning,cafe,1,Tax,3,0,1,0,1
u_164933,5,5,Dawn,train_station,0,none,1,0,0,0,0
u_033479,5,17,Late Afternoon,doctor,1,Unity Day,0,0,0,0,0
u_097296,4,14,Early Afternoon,tourist_attraction,0,none,8,0,0,0,1
u_122337,6,12,Noon or Midday,subway_station,1,American Indian Heritage Day,4,1,0,0,1
u_198332,4,16,Afternoon,tourist_attraction,1,Veterans Day,2,0,0,0,1
u_125470,0,18,Dusk,electronics_store,1,Flight,1,1,0,1,1
u_024545,4,18,Dusk,restaurant,0,none,3,0,0,0,1
u_107013,6,19,Early Evening,shopping_mall,0,none,0,0,0,0,0
u_162347,1,18,Dusk,drugstore,0,none,2,0,0,0,1
u_157704,3,19,Early Evening,electrician,1,Idaho Human Rights Day,1,1,0,0,1
u_166780,1,6,Early Morning,atm,1,Armed Forces Day,1,0,1,0,1
u_033476,6,17,Late Afternoon,zoo,0,none,1,0,0,0,0
u_070434,3,12,Noon or Midday,painter,1,Victory Day,0,0,0,0,0
u_082150,0,20,Evening,hospital,1,Memorial Day,0,0,0,0,0
u_194238,4,15,Afternoon,convenience_store,0,none,2,1,0,0,1
u_179026,2,16,Afternoon,city_hall,0,none,7,1,0,0,1
u_082221,5,17,Late Afternoon,transit_station,1,Mardi Gras,5,0,0,0,1
u_100834,2,16,Afternoon,car_repair,0,none,3,1,0,1,1
u_127618,1,18,Dusk,storage,0,none,0,0,0,0,0
u_147106,2,15,Afternoon,cemetery,0,none,10,0,0,0,0
u_003094,5,11,Late Morning,electrician,1,St. Nicholas’ Day,1,0,0,0,0
u_162141,5,9,Morning,supermarket,1,St. Nicholas’ Day,1,0,0,0,1
u_124037,4,14,Early Afternoon,police,0,none,5,1,0,0,1
u_023093,0,20,Evening,campground,0,none,0,1,0,0,1
u_045098,0,10,Late Morning,university,1,Final,7,1,0,0,1
u_140157,2,16,Afternoon,bicycle_store,1,Susan B. Anthony’s Birthday,10+,0,0,0,1
u_100723,4,3,Night,doctor,1,National Beer Day,0,0,0,0,0
u_183633,5,14,Early Afternoon,home_goods_store,0,none,0,1,0,0,1
u_113319,2,21,Late Evening,stadium,0,none,3,0,0,0,1
u_034764,5,14,Early Afternoon,hardware_store,1,National Aviation Day,0,0,0,0,1
u_105050,5,2,Night,subway_station,1,Columbus Day,10+,0,0,1,1
u_187542,1,4,Night,transit_station,1,Juneteenth,0,0,1,0,1
u_109124,5,9,Morning,train_station,1,National Immigrants Day,0,0,0,0,0
u_069520,1,2,Night,light_rail_station,0,none,1,1,0,0,1
u_107803,0,18,Dusk,mosque,1,Dentist Appointment,2,0,0,1,1
u_139004,4,18,Dusk,electronics_store,0,none,10+,1,0,0,1
u_036415,6,7,Morning,bakery,0,none,0,0,0,0,0
u_088351,5,16,Afternoon,zoo,1,National Wear Red Day,1,0,0,0,1
u_016392,2,18,Dusk,book_store,1,Inauguration Day,0,0,0,0,1
u_171510,4,17,Late Afternoon,casino,1,Columbus Day,1,0,0,0,1
u_193058,2,12,Noon or Midday,real_estate_agency,1,Movie,4,0,1,0,1
u_163559,5,8,Morning,campground,1,Birthday,4,1,1,0,1
u_075397,5,19,Early Evening,movie_rental,1,Final,5,0,0,0,1
u_198273,5,17,Late Afternoon,pet_store,0,none,0,0,0,1,1
u_157770,6,5,Dawn,train_station,1,Hotel,0,0,0,1,1
u_063382,4,11,Late Morning,moving_company,0,none,0,0,0,0,0
u_167640,6,11,Late Morning,aquarium,1,Road Trip,0,0,0,0,1
u_114927,3,20,Evening,pharmacy,0,none,0,0,0,0,0
u_179952,3,20,Evening,fire_station,1,Birthday,10,0,0,0,1
u_133221,2,14,Early Afternoon,florist,1,Flight,2,0,1,0,1
u_067956,2,17,Late Afternoon,rv_park,1,Small Business Saturday,1,1,0,0,1
u_074693,1,11,Late Morning,transit_station,1,School Break,0,0,0,0,0
u_060755,6,19,Early Evening,clothing_store,1,Rent Due,0,0,0,0,0
u_163806,5,19,Early Evening,hair_care,1,Dinner,1,0,0,0,1
u_110673,5,14,Early Afternoon,pet_store,0,none,2,0,0,0,1
u_094761,5,8,Morning,doctor,1,Rent Due,3,0,0,0,1
u_185321,3,12,Noon or Midday,light_rail_station,0,none,3,0,0,1,1
u_060821,1,11,Late Morning,painter,1,Bunker Hill Day,0,0,1,0,1
u_035401,3,10,Late Morning,travel_agency,0,none,1,1,0,1,1
u_163119,2,17,Late Afternoon,doctor,1,Women’s Equality Day,2,0,0,0,1
u_149762,3,11,Late Morning,funeral_home,0,none,3,0,0,0,0
u_090436,0,17,Late Afternoon,painter,1,St. Nicholas’ Day,0,0,1,1,1
u_012575,0,14,Early Afternoon,school,1,Palm Sunday,3,0,0,0,1
u_044626,2,9,Morning,car_repair,0,none,0,0,0,0,0
u_027830,1,13,Early Afternoon,laundry,0,none,1,1,0,0,1
u_093743,3,14,Early Afternoon,gym,1,Graduation,2,0,0,0,1
u_170034,2,12,Noon or Midday,movie_rental,1,Reunion,1,1,0,0,1
u_044339,4,14,Early Afternoon,light_rail_station,0,none,5,0,0,0,1
u_032239,2,17,Late Afternoon,liquor_store,1,Final,5,0,0,0,1
u_118473,4,10,Late Morning,church,0,none,1,1,0,0,1
u_110783,4,8,Morning,post_office,1,Feast of Our Lady of Guadalupe,2,0,0,0,1
u_141311,6,1,Night,train_station,1,Party,3,1,0,0,1
u_072683,5,22,Night,bar,0,none,1,0,0,1,1
u_064839,0,20,Evening,library,1,National Tartan Day,0,1,0,0,1
u_062533,6,10,Late Morning,electronics_store,1,Valentine’s Day,2,0,0,0,1
u_097561,1,11,Late Morning,insurance_agency,1,National Grandparents Day,0,0,0,0,0
u_188457,5,10,Late Morning,lodging,0,none,0,0,0,0,0
u_095965,2,15,Afternoon,bicycle_store,1,Texas Independence Day,0,0,0,0,0
u_055783,4,11,Late Morning,police,1,St. Nicholas’ Day,3,0,1,0,1
u_067119,6,7,Morning,primary_school,1,National Grandparents Day,2,0,0,0,1
u_194024,2,14,Early Afternoon,hospital,1,Bennington Battle Day,0,1,1,0,1
u_104662,6,13,Early Afternoon,moving_company,0,none,0,1,0,0,1
u_187021,0,20,Evening,department_store,0,none,10,0,0,0,1
u_000665,2,11,Late Morning,meal_takeaway,0,none,0,1,0,0,1
u_186683,1,10,Late Morning,clothing_store,1,Flag Day,1,0,1,0,1
u_130429,5,16,Afternoon,secondary_school,0,none,3,1,0,0,1
u_013117,3,12,Noon or Midday,accounting,1,Cyber Monday,1,0,0,0,1
u_174158,4,9,Morning,hardware_store,1,Feast of St. Francis of Assisi,10+,0,0,0,1
u_078824,3,14,Early Afternoon,museum,1,Bunker Hill Day,10+,1,0,0,1
u_056910,2,22,Night,night_club,1,San Jacinto Day,6,0,0,0,1
u_179857,0,10,Late Morning,mosque,1,Black History Month,1,0,1,0,1
u_064456,0,13,Early Afternoon,home_goods_store,1,National Vietnam War Veterans Day,1,0,0,1,1
u_024102,0,13,Early Afternoon,synagogue,1,Black Friday,1,0,0,0,1
u_020880,5,12,Noon or Midday,art_gallery,1,Martin Luther King Jr. Day,4,0,0,0,1
u_123890,0,9,Morning,library,0,none,3,0,0,1,1
u_030282,2,10,Late Morning,roofing_contractor,0,none,7,1,0,0,1
u_022926,6,6,Early Morning,local_government_office,1,Dinner,0,0,0,0,0
u_061515,3,8,Morning,florist,1,Movie,2,0,0,0,1
u_183014,0,15,Afternoon,gym,1,National Beer Day,1,0,0,0,1
u_099772,6,12,Noon or Midday,supermarket,1,Feast of St. Francis of Assisi,0,1,0,0,1
u_079239,0,16,Afternoon,real_estate_agency,0,none,1,0,0,0,0
u_042075,4,10,Late Morning,bicycle_store,1,Family Day,1,0,0,0,1
u_177793,5,17,Late Afternoon,liquor_store,0,none,6,0,0,0,1
u_120522,4,17,Late Afternoon,gym,1,Rent Due,4,0,0,0,1
u_051299,4,10,Late Morning,taxi_stand,1,Unity Day,0,1,1,0,1
u_049467,2,11,Late Morning,car_repair,1,Veterans Day,1,0,0,0,0
u_145854,6,18,Dusk,painter,1,Independence Day,4,0,1,0,1
u_037440,3,12,Noon or Midday,primary_school,1,Veterans Day,4,0,1,0,1
u_196106,1,12,Noon or Midday,shoe_store,1,National Parents’ Day,1,0,0,0,0
u_186196,2,13,Early Afternoon,zoo,1,Prince Jonah Kūhiō Kalaniana‘ole Day,1,1,0,0,1
u_078341,4,10,Late Morning,moving_company,0,none,3,0,0,0,0
u_141552,4,10,Late Morning,real_estate_agency,0,none,0,0,0,1,1
u_146698,5,20,Evening,convenience_store,0,none,1,1,0,1,1
u_069891,6,11,Late Morning,accounting,1,Day After Thanksgiving,0,0,0,0,0
u_036085,4,15,Afternoon,funeral_home,0,none,1,0,0,0,0
u_014366,6,20,Evening,store,0,none,0,0,0,0,0
u_183225,6,17,Late Afternoon,car_dealer,1,Bill of Rights Day,5,0,0,1,1
u_132085,1,9,Morning,art_gallery,1,National Immigrants Day,5,0,0,0,1
u_170659,1,15,Afternoon,hardware_store,0,none,0,0,0,0,0
u_180225,3,4,Night,travel_agency,0,none,1,0,0,0,0
u_042928,4,16,Afternoon,hospital,0,none,1,0,0,0,0
u_180139,6,7,Morning,school,0,none,0,0,0,0,0
u_050366,5,12,Noon or Midday,transit_station,1,Yoga,0,0,0,0,0
u_106941,1,14,Early Afternoon,hardware_store,1,Unity Day,5,1,0,1,1
u_029930,3,18,Dusk,museum,1,Yoga,5,0,1,0,1
u_018951,6,19,Early Evening,mosque,1,Engagement,0,0,0,1,1
u_181337,2,18,Dusk,bicycle_store,1,Inauguration Day,2,0,0,0,1
u_066546,5,9,Morning,university,0,none,7,0,0,0,0
u_150946,4,17,Late Afternoon,accounting,1,Easter,1,0,0,0,1
